0.0,
-0.35825286768128994,
-0.3460011510671633,
-0.33369014646675,
-0.3213219633952021,
-0.3088987211653231,
-0.2964225485244081,
-0.28389558328948333,
-0.27131997198099156,
-0.25869786945497447,
-0.24603143853383488,
-0.23332284963573596,
-0.22057428040269683,
-0.20778791532744148,
-0.19496594537909012,
-0.18211056762772895,
-0.16922398486793422,
-0.1563084052413286,
-0.14336604185819962,
-0.13039911241828905,
-0.11740983883077719,
-0.10440044683356366,
-0.09137316561187422,
-0.07833022741629063,
-0.06527386718024472,
-0.05220632213706702,
-0.039129831436624386,
-0.026046635761638084,
-0.012958976943743667,
0.00013090242066021672,
0.01322075935467008,
0.02630835088523747,
0.03939143442748734,
0.052467768169003635,
0.06553511145395231,
0.07859122516704443,
0.09163387211719075,
0.10466081742086314,
0.11766982888504096,
0.13065867738970183,
0.14362513726978923,
0.1565669866965786,
0.16948200805839983,
0.18236798834061918,
0.1952227195048558,
0.20804399886732391,
0.22082962947627147,
0.23357742048843225,
0.24628518754442594,
0.2589507531430646,
0.27157194701445714,
0.2841466064919023,
0.2966725768824506,
0.3091477118361363,
0.3215698737137378,
0.3339369339530798,
0.3462467734337616,
0.3584972828402725,
0.3706863630234309,
0.38281192536007225,
0.3948718921109424,
0.4068641967767207,
0.41878678445212186,
0.43063761217800334,
0.4424146492914344,
0.45411587777365053,
0.46573929259584773,
0.4772829020627524,
0.4887447281538904,
0.5001228068625359,
0.5114151885322421,
0.5226199381909231,
0.5337351358824102,
0.544758876995443,
0.5556892725900284,
0.566524449721113,
0.5772625517595189,
0.5879017387100763,
0.5984401875269143,
0.6088760924258381,
0.6192076651937641,
0.629433135495122,
0.6395507511752127,
0.6495587785604386,
0.6594555027553771,
0.6692392279366293,
0.6789082776434007,
0.6884609950647684,
0.6978957433235777,
0.7072109057569265,
0.7164048861931803,
0.725476109225482,
0.7344230204816995,
0.7432440868907711,
0.7519377969454032,
0.7605026609610602,
0.7689372113312406,
0.7772400027789378,
0.7854096126043051,
0.7934446409284288,
0.801343710933203,
0.8091054690972521,
0.8167285854278569,
0.8242117536888541,
0.8315536916244581,
0.8387531411789835,
0.8458088687124107,
0.8527196652117773,
0.8594843464983375,
0.8661017534304837,
0.8725707521023592,
0.878890234038157,
0.8850591163820654,
0.8910763420838065,
0.8969408800797748,
0.9026517254697045,
0.9082078996888674,
0.9136084506757433,
0.9188524530351669,
0.9239390081968906,
0.9288672445695569,
0.9336363176900505,
0.9382454103681924,
0.9426937328267753,
0.946980522836886,
0.9511050458485206,
0.9550665951164452,
0.9588644918213052,
0.9624980851859358,
0.965966752586878,
0.9692698996610649,
0.972406960407667,
0.9753773972850784,
0.9781807013030244,
0.9808163921097789,
0.983284018074473,
0.9855831563644836,
0.9877134130178861,
0.9896744230109604,
0.9914658503207392,
0.9930873879825847,
0.9945387581427901,
0.9958197121061878,
0.9969300303787649,
0.9978695227052745,
0.9986380281018354,
0.9992354148835176,
0.9996615806869061,
0.9999164524876419,
0.9999999866129345,
0.9999121687490451,
0.9996530139437394,
0.9992225666037096,
0.9986209004869646,
0.9978481186901916,
0.9969043536310905,
0.9957897670256837,
0.9945045498606058,
0.9930489223603775,
0.9914231339496694,
0.9896274632105639,
0.9876622178348181,
0.9855277345711406,
0.9832243791674896,
0.9807525463084006,
0.9781126595473566,
0.9753051712342112,
0.9723305624376786,
0.9691893428628985,
0.9658820507641019,
0.9624092528523762,
0.9587715441985598,
0.954969548131274,
0.9510039161301171,
0.9468753277140298,
0.9425844903248594,
0.9381321392061375,
0.933519037277095,
0.9287459750019343,
0.9238137702543818,
0.9187232681775441,
0.9134753410390882,
0.9080708880817804,
0.902510835369399,
0.8967961356280486,
0.8909277680829112,
0.8849067382904509,
0.8787340779661139,
0.8724108448075396,
0.8659381223133225,
0.859317019597352,
0.8525486711987643,
0.8456342368875365,
0.8385749014657589,
0.8313718745646123,
0.824026390437102,
0.8165397077465617,
0.8089131093509787,
0.8011479020831795,
0.7932454165268895,
0.7852070067887507,
0.7770340502662766,
0.7687279474118448,
0.7602901214927208,
0.7517220183471794,
0.7430251061367581,
0.7342008750946836,
0.7252508372705194,
0.7161765262710669,
0.706979496997592,
0.6976613253793728,
0.6882236081036739,
0.6786679623421445,
0.6689960254737195,
0.6592094548040387,
0.6493099272814775,
0.6392991392097929,
0.629178805957453,
0.6189506616637194,
0.6086164589414843,
0.5981779685769659,
0.5876369792262721,
0.5769952971089257,
0.5662547456983461,
0.5554171654094083,
0.5444844132830778,
0.5334583626682021,
0.5223409029005167,
0.5111339389788885,
0.4998393912389068,
0.48845919502381513,
0.47699530035290294,
0.4654496715873506,
0.45382428709364003,
0.44212113890455573,
0.4303422323778466,
0.4184895858526049,
0.4065652303034138,
0.3945712089923454,
0.3825095771188354,
0.37038240146753076,
0.3581917600541254,
0.3459397417693045,
0.3336284460208007,
0.32125998237365827,
0.30883647018875626,
0.29636003825964363,
0.283832824447783,
0.271256975316207,
0.25863464576171064,
0.24596799864559654,
0.23325920442307518,
0.22051044077134585,
0.2077238922164491,
0.19490174975894392,
0.1820462104984754,
0.16915947725729735,
0.15624375820281422,
0.14330126646920913,
0.13033421977821175,
0.11734484005909612,
0.10433535306794874,
0.0913079880062718,
0.07826497713901409,
0.06520855541205904,
0.05214096006927285,
0.03906443026914134,
0.025981206701087327,
0.012893531201524137,
-0.00019635363028758902,
-0.013286204816513733,
-0.026373779385085408,
-0.03945683475403493,
-0.052533129115773784,
-0.06560042182122196,
-0.07865647376374764,
-0.09169904776284965,
-0.10472590894750283,
-0.11773482513909872,
-0.13072356723394096,
-0.14368990958520483,
-0.15663163038430628,
-0.16954651204161322,
-0.18243234156643406,
-0.1952869109462179,
-0.20810801752490016,
-0.22089346438033916,
-0.23364106070075255,
-0.24634862216012607,
-0.2590139712924934,
-0.2716349378650579,
-0.28420935925006824,
-0.29673508079537153,
-0.3092099561936415,
-0.3216318478501318,
-0.3339986272489743,
-0.34630817531788577,
-0.3585583827912921,
-0.37074715057174673,
-0.38287239008961693,
-0.3949320236609624,
-0.4069239848435577,
-0.4188462187909723,
-0.43069668260467164,
-0.4424733456840878,
-0.45417419007454285,
-0.4657972108130532,
-0.4773404162718668,
-0.48880182849973874,
-0.5001794835608633,
-0.5114714318713811,
-0.5226757385334678,
-0.5337904836668592,
-0.5448137627378418,
-0.5557436868855973,
-0.5665783832458563,
-0.5773159952718159,
-0.5879546830522777,
-0.598492623626898,
-0.6089280112985775,
-0.6192590579428572,
-0.6294839933143145,
-0.6396010653499193,
-0.649608540469225,
-0.6595047038714414,
-0.6692878598292618,
-0.6789563319794284,
-0.6885084636099879,
-0.6979426179441582,
-0.7072571784208068,
-0.7164505489714486,
-0.7255211542937301,
-0.7344674401213654,
-0.7432878734904629,
-0.7519809430021955,
-0.760545159081794,
-0.7689790542337752,
-0.7772811832934126,
-0.7854501236743546,
-0.793484475612399,
-0.8013828624053441,
-0.8091439306488791,
-0.816766350468508,
-0.8242488157474136,
-0.8315900443502691,
-0.8387887783429336,
-0.8458437842080024,
-0.8527538530561677,
-0.859517800833374,
-0.8661344685236976,
-0.8726027223479547,
-0.8789214539579709,
-0.8850895806264997,
-0.8911060454327534,
-0.8969698174435053,
-0.9026798918897452,
-0.9082352903388453,
-0.9136350608622149,
-0.9188782781984257,
-0.9239640439117425,
-0.9288914865460829,
-0.9336597617743385,
-0.9382680525430526,
-0.9427155692124264,
-0.9470015496916196,
-0.9511252595693419,
-0.9550859922396949,
-0.9588830690232459,
-0.9625158392833278,
-0.9659836805375218,
-0.9692859985643214,
-0.9724222275049579,
-0.9753918299603559,
-0.9781942970832208,
-0.9808291486652304,
-0.9832959332193176,
-0.9855942280570386,
-0.9877236393609943,
-0.9896838022523174,
-0.9914743808531935,
-0.9930950683444131,
-0.9945455870179469,
-0.9958256883245316,
-0.9969351529162588,
-0.9978737906841615,
-0.998641440790789,
-0.9992379716977664,
-0.999663281188335,
-0.9999172963848668,
-0.9999999737613517,
-0.9999112991508567,
-0.9996512877479531,
-0.9992199841061122,
-0.9986174621300724,
-0.9978438250631738,
-0.9968992054696686,
-0.9957837652120056,
-0.9944976954230941,
-0.9930412164735533,
-0.9914145779339525,
-0.9896180585320442,
-0.987651966105006,
-0.9855166375466905,
-0.9832124387498985,
-0.9807397645436837,
-0.9780990386256937,
-0.9752907134895752,
-0.9723152703474319,
-0.9691732190473722,
-0.9658650979861435,
-0.9623914740168774,
-0.9587529423519604,
-0.9549501264610366,
-0.9509836779641839,
-0.9468542765202516,
-0.9425626297103988,
-0.938109472916855,
-0.9334955691969045,
-0.928721709152138,
-0.9237887107929821,
-0.9186974193985282,
-0.9134487073716958,
-0.9080434740897456,
-0.902482645750162,
-0.896767175211958,
-0.8908980418323905,
-0.884876251299153,
-0.8787028354580466,
-0.8723788521361672,
-0.8659053849606534,
-0.859283543172997,
-0.8525144614389755,
-0.8455992996542252,
-0.8385392427454876,
-0.831335500467574,
-0.8239893071960724,
-0.816501921715827,
-0.8088746270052517,
-0.8011087300164846,
-0.7932055614514405,
-0.785166475533793,
-0.7769928497769204,
-0.7686860847478771,
-0.7602476038273936,
-0.7516788529659771,
-0.742981300436157,
-0.7341564365808764,
-0.7252057735581318,
-0.7161308450818604,
-0.7069332061591258,
-0.6976144328236753,
-0.6881761218658782,
-0.6786198905591118,
-0.6689473763826469,
-0.6591602367410422,
-0.6492601486801716,
-0.63924880859984,
-0.6291279319631049,
-0.6188992530023347,
-0.6085645244220382,
-0.5981255170985419,
-0.5875840197765395,
-0.5769418387625875,
-0.5662007976155993,
-0.5553627368343614,
-0.544429513542177,
-0.5334030011686287,
-0.5222850891285711,
-0.511077682498373,
-0.4997827016894815,
-0.4884020821193472,
-0.47693777387980385,
-0.46539174140289297,
-0.4537659631242778,
-0.4420624311442189,
-0.43028315088622515,
-0.41843014075343016,
-0.40650543178272025,
-0.3945110672967302,
-0.38244910255369957,
-0.3703216043953082,
-0.3581306508925188,
-0.34587833098948867,
-0.3335667441456335,
-0.32119799997588216,
-0.3087742178891752,
-0.2962975267253165,
-0.28377006439018404,
-0.2711939774893954,
-0.25857142096049274,
-0.2459045577036646,
-0.23319555821116267,
-0.22044660019535964,
-0.20765986821559557,
-0.1948375533038666,
-0.18198185258936123,
-0.16909496892200393,
-0.15617911049497507,
-0.14323649046633416,
-0.1302693265797981,
-0.11727984078472786,
-0.10427025885537565,
-0.0912428100095204,
-0.07819972652646039,
-0.06514324336452543,
-0.05207559777811229,
-0.038999028934312584,
-0.02591577752923758,
-0.012828085404070513,
0.00026180483907736236,
0.01335165022144113,
0.02643920777194997,
0.03952223491155758,
0.052598489837501976,
0.06566573190746763,
0.07872172202349391,
0.09176422301568435,
0.10479100002551482,
0.11779982088879862,
0.13078845651817764,
0.14375468128507193,
0.15669627340104583,
0.16961101529851383,
0.18249669401073418,
0.19535110155099625,
0.20817203529097406,
0.22095729833813166,
0.23370469991219137,
0.24641205572050037,
0.2590771883323397,
0.27169792755201405,
0.284272110790719,
0.2967975834371223,
0.3092721992265334,
0.3216938206087022,
0.3340603191140659,
0.3463695757184747,
0.3586194812062957,
0.37080793653183336,
0.38293285317898784,
0.39499215351915185,
0.4069837711671897,
0.4189056513355413,
0.43075575118629605,
0.4425320401812453,
0.45423250042981916,
0.46585512703484816,
0.47739792843612044,
0.48885892675163184,
0.5002361581164905,
0.5115276730194507,
0.5227315366369393,
0.5338458291646225,
0.5448686461463372,
0.555798098800439,
0.5666323143434527,
0.5773694363109722,
0.5880076248757607,
0.5985450571630254,
0.6089799275627542,
0.6193104480391263,
0.6295348484368878,
0.6396513767846633,
0.6496582995951793,
0.6595539021622779,
0.6693364888547568,
0.6790043834069043,
0.6885559292057314,
0.6979894895748465,
0.7073034480548964,
0.7164962086805429,
0.7255661962539471,
0.7345118566146756,
0.7433316569060091,
0.7520240858376073,
0.7605876539444568,
0.7690208938421134,
0.7773223604781211,
0.7854906313796434,
0.793524306897194,
0.8014220104444711,
0.8091823887342482,
0.8168041120102462,
0.8242858742750055,
0.8316263935136644,
0.8388244119136298,
0.8458786960801142,
0.8527880372474801,
0.8595512514863549,
0.8661671799065137,
0.8726346888554427,
0.8789526701126062,
0.8851200410793328,
0.8911357449643252,
0.8969987509647435,
0.9027080544428308,
0.9082626770980681,
0.9136616671348028,
0.9189040994253374,
0.9239890756684613,
0.9289157245433668,
0.9336832018589578,
0.938290690698504,
0.9427374015596144,
0.9470225724895288,
0.9511454692156756,
0.9551053852714884,
0.958901642117466,
0.9625335892574363,
0.9660006043500248,
0.9693020933152919,
0.9724374904365268,
0.9754062584571904,
0.9782078886729685,
0.9808419010189454,
0.9833078441518599,
0.9856052955274445,
0.9877338614728318,
0.9896931772540071,
0.9914829071383099,
0.9931027444519602,
0.9945524116326085,
0.9958316602768963,
0.9969402711830211,
0.9978780543882958,
0.9986448492017013,
0.9992405242314186,
0.9996649774073455,
0.9999181359985849,
0.9999999566259081,
0.9999104252691876,
0.9996495572697996,
0.9992173973279955,
0.9986140194952418,
0.9978395271615318,
0.9968940530376692,
0.9957777591325282,
0.9944908367252925,
0.993033506332679,
0.991406017671153,
0.9896086496141386,
0.9876417101442305,
0.9855055363004245,
0.9832004941203626,
0.9807269785776136,
0.9780854135139913,
0.975276251566929,
0.9722999740919224,
0.9691570910800422,
0.9658481410705528,
0.9623736910586282,
0.9587343363981957,
0.954930700699925,
0.9509634357243689,
0.9468332212702807,
0.9425407650581317,
0.938086802608842,
0.9334720971177487,
0.9286974393238283,
0.9237636473741992,
0.9186715666839409,
0.9134220697912177,
0.9080160562077789,
0.9024544522648162,
0.8967382109542408,
0.8908683117653857,
0.8848457605171686,
0.8786715891857377,
0.8723468557276457,
0.8658726438985671,
0.859250063067591,
0.8524802480271333,
0.8455643587984832,
0.838503580433032,
0.8312991228092119,
0.8239522204251862,
0.8164641321873127,
0.8088361411944172,
0.8010695545179524,
0.793165702978008,
0.7851259409152902,
0.7769516459590372,
0.7686442187909663,
0.7602050829052691,
0.7516356843646882,
0.742937491552726,
0.7341119949220453,
0.7251607067390657,
0.7160851608248465,
0.706886912292256,
0.6975675372794959,
0.6881286326800329,
0.6785718158689671,
0.6688987244258928,
0.6591110158542977,
0.6492103672975268,
0.6391984752514327,
0.6290770552736586,
0.6188478416896703,
0.6085125872955892,
0.598073063057834,
0.5875310578096757,
0.5768883779447107,
0.5661468471073255,
0.5553083058802193,
0.5443746114690158,
0.5333476373840296,
0.5222292731192287,
0.5110214238284734,
0.4997260099990551,
0.4883449671226342,
0.4768802453635665,
0.4653338092247649,
0.4537076372110469,
0.4420037214901449,
0.43022406755132897,
0.41837069386175724,
0.4064456315206156,
0.3944509239110861,
0.3823886263502034,
0.37026080573667935,
0.3580695401967286,
0.3458169187279749,
0.33350504084151444,
0.32113601620213517,
0.3087119642668484,
0.2962350139216903,
0.2837073031169519,
0.2711309785008281,
0.2585081950515857,
0.2458411157083152,
0.23313191100027456,
0.2203827586750074,
0.2075958433251578,
0.19477335601413054,
0.1819174939006621,
0.16903045986233295,
0.15611446211808278,
0.143171713849854,
0.13020443282333405,
0.1172148410079473,
0.10420516419612505,
0.09117763162189396,
0.07813447557890993,
0.06507793103793254,
0.05201023526386711,
0.038933627432415636,
0.025850348246364688,
0.012762639551666706,
-0.0003272560467402711,
-0.013417095569171917,
-0.026504636045554412,
-0.03958763489976715,
-0.052663850333905554,
-0.06573104171240866,
-0.07878696994601257,
-0.09182939787541387,
-0.10485609065461143,
-0.11786481613386046,
-0.1308533452421365,
-0.1438194523691175,
-0.15676091574651857,
-0.16967551782882265,
-0.1825610456732438,
-0.1954152913189194,
-0.20823605216526617,
-0.22102113134937384,
-0.23376833812246653,
-0.2464754882252814,
-0.25914040426233714,
-0.2717609160750489,
-0.2843348611135893,
-0.2968600848074285,
-0.30933444093454787,
-0.32175579198918103,
-0.33412200954808796,
-0.34643097463526284,
-0.35868057808502507,
-0.37086872090342865,
-0.38299331462792935,
-0.39505228168524653,
-0.40704355574735984,
-0.4189650820855784,
-0.4308148179226227,
-0.44259073278265865,
-0.45429080883922035,
-0.46591304126098454,
-0.4774554385552709,
-0.4889160229093167,
-0.5002928305291786,
-0.5115839119762021,
-0.5227873325011076,
-0.5339011723754645,
-0.5449235272206867,
-0.5558525083343204,
-0.5666862430136782,
-0.5774228748767595,
-0.5880605641803011,
-0.5985974881350647,
-0.609031841218144,
-0.6193618354823583,
-0.6295857008626186,
-0.6397016854792311,
-0.6497080559380864,
-0.6596030976276787,
-0.6693851150129089,
-0.6790524319256145,
-0.6886033918517984,
-0.6980363582154487,
-0.7073497146589963,
-0.7165418653202671,
-0.725611235105937,
-0.734556269961439,
-0.7433754371372271,
-0.7520672254514523,
-0.7606301455488702,
-0.7690627301560694,
-0.7773635343328911,
-0.7855311357199994,
-0.7935641347826403,
-0.8014611550504179,
-0.8092208433531892,
-0.8168418700529081,
-0.8243229292714725,
-0.831662739114487,
-0.8388600418909179,
-0.8459136043286012,
-0.8528222177855661,
-0.8595846984571387,
-0.8661998875787883,
-0.872666651624685,
-0.8789838825019314,
-0.8851504977404356,
-0.8911654406783962,
-0.8970276806433605,
-0.9027362131288406,
-0.908290059966422,
-0.913688269493389,
-0.9189299167157929,
-0.924014103466938,
-0.928939958561305,
-0.9337066379438081,
-0.9383133248344467,
-0.9427592298682466,
-0.9470435912305261,
-0.9511656747874349,
-0.955124774211743,
-0.9589202111038831,
-0.9625513351081841,
-0.9660175240243174,
-0.9693181839139066,
-0.9724527492023093,
-0.9754206827755199,
-0.97822147607221,
-0.9808546491708714,
-0.9833197508720475,
-0.9856163587756548,
-0.9877440793533546,
-0.9897025480159887,
-0.9914914291760514,
-0.993110416305193,
-0.9945592319867461,
-0.9958376279632571,
-0.9969453851790299,
-0.9978823138176596,
-0.9986482533345578,
-0.9992430724844634,
-0.9996666693439302,
-0.9999189713287928,
-0.9999999352066037,
-0.9999095471040411,
-0.9996478225092865,
-0.9992148062693702,
-0.9986105725824876,
-0.997835224985284,
-0.996888896335114,
-0.9957717487872774,
-0.9944839737672303,
-0.9930257919377873,
-0.9913974531613087,
-0.9895992364568869,
-0.9876314499525349,
-0.9854944308323895,
-0.9831885452789331,
-0.9807141884102456,
-0.9780717842123058,
-0.9752617854663349,
-0.972284673671214,
-0.9691409589609788,
-0.9658311800174031,
-0.9623559039777027,
-0.958715726337348,
-0.9549112708480242,
-0.9509431894107587,
-0.9468121619642073,
-0.9425188963681508,
-0.9380641282821969,
